barangay_clean,barangay_psgc,barangay_alt_name,city/municipality,city/mun_psgc,province,province_psgc,region_number,region_name,region_psgc,island_group,country,country_psgc,area_sqkm,barangay_raw
San Jose Gumi,PH0305408018,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,14.073460768954632,San Jose Gumi
San Juan,PH0305408019,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.5292023653810998,San Juan (Pob.)
San Matias,PH0305408020,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.9655327279582118,San Matias
San Miguel,PH0305408021,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.8815335527763932,San Miguel
San Nicolas 1st,PH0305408022,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.5800034690461309,San Nicolas 1st (Pob.)
San Nicolas 2nd,PH0305408023,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.49739883757666226,San Nicolas 2nd
San Pablo 1st,PH0305408024,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.0173466694857458,San Pablo 1st
San Pablo 2nd,PH0305408025,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.7027391268037233,San Pablo 2nd
San Pedro Palcarangan,PH0305408026,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.412862783655614,San Pedro Palcarangan
San Pedro Saug,PH0305408027,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.890950735873539,San Pedro Saug
San Roque Arbol,PH0305408029,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.4923197264634356,San Roque Arbol
San Roque Dau,PH0305408030,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.3576919060819006,San Roque Dau
San Vicente,PH0305408031,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.7820832192766372,San Vicente
Santa Barbara,PH0305408032,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.237629298738372,Santa Barbara
Santa Catalina,PH0305408033,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.053135241906751,Santa Catalina
Santa Cruz,PH0305408034,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,10.165112647638122,Santa Cruz
Santa Lucia,PH0305408035,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.876426329877291,Santa Lucia (Pob.)
Santa Maria,PH0305408036,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.07330193374424,Santa Maria
Santa Monica,PH0305408037,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.9740679009866553,Santa Monica
Santa Rita,PH0305408038,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.0730601199629457,Santa Rita
Santa Teresa 1st,PH0305408040,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.114589556960299,Santa Teresa 1st
Santa Teresa 2nd,PH0305408041,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,14.066779161543439,Santa Teresa 2nd
Santiago,PH0305408042,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.6512694527400673,Santiago
Santo Domingo,PH0305408043,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.122284232139101,Santo Domingo
Santo Nino,PH0305408044,Prado Aruba,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,5.054639129015324,Santo Niño (Prado Aruba)
Santo Tomas,PH0305408045,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.192493787502572,Santo Tomas (Pob.)
Santo Cristo,PH0305408046,,Lubao,PH0305408,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.7233908659852755,Santo Cristo
Atlu-Bola,PH0305409001,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.5129129108576103,Atlu-Bola
Bical,PH0305409002,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.5703023394375046,Bical
Bundagul,PH0305409003,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,4.868134866607239,Bundagul
Cacutud,PH0305409004,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,4.627161206439177,Cacutud
Calumpang,PH0305409005,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,34.54770891867846,Calumpang
Camachiles,PH0305409006,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.103682358302971,Camachiles
Dapdap,PH0305409007,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.9373513811176917,Dapdap
Dau,PH0305409008,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.4471617825993786,Dau
Dolores,PH0305409009,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.026745783511324,Dolores
Duquit,PH0305409010,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.7041727276002536,Duquit
Lakandula,PH0305409011,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.3389216473979342,Lakandula
Mabiga,PH0305409012,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.710469306772707,Mabiga
Macapagal Village,PH0305409013,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.7126624694848172,Macapagal Village
Mamatitang,PH0305409015,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.1071834857248148,Mamatitang
Mangalit,PH0305409016,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.19323000769026125,Mangalit
Marcos Village,PH0305409017,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.5926009880967698,Marcos Village
Mawaque,PH0305409018,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.581695439170101,Mawaque
Paralayunan,PH0305409019,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.2232732001337172,Paralayunan
Poblacion,PH0305409020,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.44067055599182475,Poblacion
San Francisco,PH0305409021,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.2163948371649596,San Francisco
San Joaquin,PH0305409022,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.616333489415434,San Joaquin
Santa Ines,PH0305409023,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.6662047619334311,Santa Ines
Santa Maria,PH0305409024,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.475552157185235,Santa Maria
Santo Rosario,PH0305409025,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.06862870425580009,Santo Rosario
Sapang Balen,PH0305409026,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.839733871988121,Sapang Balen
Sapang Biabas,PH0305409027,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.3196698660384354,Sapang Biabas
Tabun,PH0305409028,,Mabalacat City,PH0305409,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,7.099468427189573,Tabun
Batasan,PH0305410001,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.028008990473585,Batasan
Caduang Tete,PH0305410002,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.9973513072364772,Caduang Tete
Candelaria,PH0305410003,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.8745696584112789,Candelaria
Castuli,PH0305410004,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,5.278031048018361,Castuli
Consuelo,PH0305410005,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,25.884235568864607,Consuelo
Dalayap,PH0305410006,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,11.131982453597605,Dalayap
Mataguiti,PH0305410007,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.7273255309409623,Mataguiti
San Esteban,PH0305410008,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,16.91132788700293,San Esteban
San Francisco,PH0305410009,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.5171377344964085,San Francisco
San Gabriel,PH0305410010,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.3545679040357037,San Gabriel (Pob.)
San Isidro,PH0305410011,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.6838138935323206,San Isidro
San Jose,PH0305410012,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.500021914116831,San Jose
San Juan,PH0305410013,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.5742551493031968,San Juan
San Rafael,PH0305410014,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.43662699303400915,San Rafael
San Roque,PH0305410015,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.9078867143654196,San Roque
San Vicente,PH0305410016,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.5280075695186233,San Vicente
Santa Cruz,PH0305410017,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.25095322560536815,Sta. Cruz (Pob.)
Santa Lutgarda,PH0305410018,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.5004305974321049,Sta. Lutgarda
Santa Maria,PH0305410019,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.552678157873595,Sta. Maria
Santa Rita,PH0305410020,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.0975425432628048,Sta. Rita (Pob.)
Santo Nino,PH0305410021,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.5701785753140219,Sto. Niño
Santo Rosario,PH0305410022,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.6352612041435096,Sto. Rosario (Pob.)
Saplad David,PH0305410023,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.1545750328303197,Saplad David
Tacasan,PH0305410024,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.934089786340198,Tacasan
Telacsan,PH0305410025,,Macabebe,PH0305410,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.2102002685796553,Telacsan
Camias,PH0305411001,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.7952083084737999,Camias
Dolores,PH0305411002,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.3443034612406923,Dolores
Escaler,PH0305411003,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.2190846475742765,Escaler
La Paz,PH0305411004,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.84796978511703,La Paz
Navaling,PH0305411005,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.233348298557009,Navaling
San Agustin,PH0305411006,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,8.187233531579869,San Agustin
San Antonio,PH0305411007,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.246357182461,San Antonio
San Franciso,PH0305411008,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.731062677278645,San Franciso
San Ildefonso,PH0305411009,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,12.406912804239143,San Ildefonso
San Isidro,PH0305411010,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.36080081308176,San Isidro
San Jose,PH0305411011,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,4.06056440137977,San Jose
San Miguel,PH0305411012,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.8978433756642177,San Miguel
San Nicolas 1st,PH0305411013,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.697435485247466,San Nicolas 1st (Pob.)
San Nicolas 2nd,PH0305411014,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.9551114278111825,San Nicolas 2nd
San Pablo,PH0305411015,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.1241206649099538,San Pablo (Pob.)
San Pedro I,PH0305411016,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.15273961687090998,San Pedro I
San Pedro II,PH0305411017,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.1320379664990985,San Pedro II
San Roque,PH0305411018,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.982716324132082,San Roque
San Vicente,PH0305411019,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,5.020469789300331,San Vicente
Santa Cruz,PH0305411020,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.193763842640397,Santa Cruz (Pob.)
Santa Lucia,PH0305411021,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,4.028108594337941,Santa Lucia
Santa Maria,PH0305411022,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,5.246425706888205,Santa Maria
Santo Nino,PH0305411023,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.606555936491193,Santo Niño
Santo Rosario,PH0305411024,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,8.245346869773273,Santo Rosario
Bucanan,PH0305411025,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,4.683962175559551,Bucanan
Turu,PH0305411026,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,4.895438849306591,Turu
Ayala,PH0305411027,,Magalang,PH0305411,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,4.621055898760895,Ayala
Alauli,PH0305412001,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,4.305385083710276,Alauli
Bagang,PH0305412003,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.4857758821671976,Bagang
Balibago,PH0305412004,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.3146424271713095,Balibago
Bebe Anac,PH0305412006,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.5004854951178006,Bebe Anac
Bebe Matua,PH0305412007,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.548877173522558,Bebe Matua
Bulacus,PH0305412008,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.3515843331048443,Bulacus
San Agustin,PH0305412009,Caingin,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.7212543573315287,San Agustin (Caingin)
Santa Monica,PH0305412010,Caingin,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.40011818328017845,Sta. Monica (Caingin)
Cambasi,PH0305412011,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.797258263116612,Cambasi
Malauli,PH0305412012,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,8.248932582581244,Malauli
Nigui,PH0305412013,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.9018371491777317,Nigui
Palimpe,PH0305412014,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.8588320281637907,Palimpe
Puti,PH0305412015,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.6064467472135838,Puti
Sagrada,PH0305412016,Tibagin,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.1191135701985564,Sagrada (Tibagin)
San Isidro Anac,PH0305412017,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.7105909721634962,San Isidro Anac
San Isidro Matua,PH0305412018,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.5439890534495262,San Isidro Matua (Pob.)
San Nicolas,PH0305412019,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.6378676257995598,San Nicolas (Pob.)
San Pedro,PH0305412020,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.9853459470240293,San Pedro
Santa Cruz,PH0305412021,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,7.880542841909067,Sta. Cruz
Santa Lucia Matua,PH0305412023,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.24976041169948346,Sta. Lucia Matua
Santa Lucia Paguiba,PH0305412024,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.248611906069828,Sta. Lucia Paguiba
Santa Lucia Wakas,PH0305412025,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.47713281555866227,Sta. Lucia Wakas
Santa Lucia Anac,PH0305412026,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.04842189541676131,Sta. Lucia Anac (Pob.)
Sapang Kawayan,PH0305412027,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,14.253298117147445,Sapang Kawayan
Sua,PH0305412028,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,7.022989079141335,Sua
Santo Nino,PH0305412029,,Masantol,PH0305412,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,0.38358133112661863,Sto. Niño
Acli,PH0305413001,,Mexico,PH0305413,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.9057990860639835,Acli
Anao,PH0305413002,,Mexico,PH0305413,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,5.627811900089332,Anao
Balas,PH0305413003,,Mexico,PH0305413,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,1.40518338366204,Balas
Buenavista,PH0305413004,,Mexico,PH0305413,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.1090015808849008,Buenavista
Camuning,PH0305413005,,Mexico,PH0305413,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,2.016582860486302,Camuning
Cawayan,PH0305413006,,Mexico,PH0305413,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.386288694298525,Cawayan
Concepcion,PH0305413007,,Mexico,PH0305413,Pampanga,PH03054,Region III,Central Luzon,PH03,Luzon,The Philippines,PH,3.4600992251179457,Concepcion
